player_id,player_name,nationality,position,team_id
15071,Lilian Thuram,France,Defender,217
15073,Youri Djorkaeff,France,Midfielder,328
15074,Zinedine Zidane,France,Midfielder,220
15092,Alpay Fehmi Ozalan,Turkey,,59
15095,Tugay Kerimoglu,Turkey,Midfielder,98
15116,Paolo Maldini,Italy,Defender,243
15118,Angelo Di Livio,Italy,Midfielder,239
15149,Daniel Barlaser,England,,37
15155,Janis Blaswich,Germany,Goalkeeper,182
15161,Alexander Merkel,Kazakhstan,Midfielder,230
15173,Steffen Freund,Germany,Midfielder,22
15176,Moreno Torricelli,Italy,Defender,239
15178,Alexandra Popp,Germany,Forward,929
15179,Joelle Wedemeyer,Germany,Defender,929
15180,Sophie Schmidt,Canada,Midfielder,762
15214,Ewa Pajor,Poland,Forward,929
15218,Jessica Anne Clarke,England,Forward,966
15227,Veronica Boquete Giadans,Spain,Midfielder,1086
15249,Amel Majri,France,Midfielder,861
15250,Luisa Wensing,Germany,Defender,3165
15257,Saki Kumagai,Japan,Midfielder,3152
15259,Patrik Berger,Czech Republic,Midfielder,105
15272,Markus Babbel,Germany,Defender,98
15275,Stefan Reuter,Germany,Defender,169
15280,Vladimir Smicer,Czech Republic,Midfielder,24
15281,Dino Baggio,Italy,Defender,98
15284,Aitana Bonmati Conca,Spain,Midfielder,937
15285,Ouleymata Sarr,France,Forward,759
15287,Patricia Guijarro Gutierrez,Spain,Midfielder,937
15288,Gema Gili Giner,Spain,Forward,3281
15290,Ashley Elizabeth Marie Lawrence,Canada,Defender,971
15291,Miraildes Maciel Mota,Brazil,Midfielder,1203
15293,Cristiane Rozeira de Souza Silva,Brazil,Forward,1203
15296,Romain Alessandrini,France,Forward,147
15297,Mickael Ciani,France,Defender,214
15303,Denis Genreau,Australia,,130
15311,Ahmed Hassan Mahgoub,Egypt,Midfielder,774
15318,Lazaros Christodoulopoulos,Greece,Midfielder,234
15326,Devis Rogers Epassy Mboka,Cameroon,Goalkeeper,2722
15357,Kadeisha Buchanan,Canada,Defender,971
15365,Martin Samuelsen,Norway,,40
15381,Johann Vogel,Switzerland,Midfielder,218
15399,Robbie Fowler,England,Midfielder,36
15400,Nick Barmby,England,Midfielder,101
15402,Gary Neville,England,Defender,39
15403,Gareth Southgate,England,Defender,47
15405,Paul Ince,England,Midfielder,46
15407,Steve McManaman,England,Midfielder,36
15409,David Seaman,England,Goalkeeper,36
15410,Teddy Sheringham,England,Forward,39
15411,Darren Anderton,England,Midfielder,38
15415,Matteo Mancosu,Italy,Forward,240
15416,Jukka Raitala,Finland,Defender,422
15419,Marie-Antoinette Katoto,France,Forward,861
15421,Kenza Dali,France,Midfielder,2647
15423,Verena Schweers,Germany,Defender,857
15443,Merle Frohms,Germany,Goalkeeper,929
15452,Carlos Uriel Antuna Romero,Mexico,Forward,794
15458,Sepp van den Berg,Netherlands,Defender,177
15470,Delphine Cascarino,France,Forward,861
15471,Selma Bacha,France,Defender,861
15477,Ronald Alberto Matarrita Ulate,Costa Rica,Forward,795
15481,Alexander Martin Marquinho Callens Asin,Peru,Defender,784
15486,Diego Jose Palacios Espinoza,Ecuador,Defender,3565
15503,Jerdy Schouten,Netherlands,Midfielder,941
15505,Steve Stone,England,Midfielder,105
15512,Sylvain Wiltord,France,Forward,1
15513,Thomas Gravesen,Denmark,Midfielder,29
15515,Patrick Vieira,France,Midfielder,1
15516,Thierry Henry,France,Forward,217
15519,Nicolas Anelka,France,Forward,36
15524,Jesper Gronkjaer,Denmark,Forward,33
15526,Jon Dahl Tomasson,Denmark,Forward,243
15542,Jake-Liam Clarke-Salter,England,Forward,33
15543,Roy Beerens,Netherlands,,173
15545,Vyacheslav Karavaev,Russia,Defender,796
15546,Matus Bero,Slovakia,Midfielder,868
15547,Melissa Lawley,England,Forward,966
15549,Sophie Louise Ingle,Wales,Midfielder,971
15550,Bethany England,England,Forward,749
15553,Karen Julia Carney,England,Midfielder,971
15554,Gemma Bonner,England,Defender,966
15555,Lauren Hemp,England,Midfielder,746
15556,Chantelle Boye-Hlorkah,England,Forward,967
15557,Emma Follis,England,Forward,2647
15558,Dominique Bruinenberg,Netherlands,Forward,967
15559,Simone Magill,Northern Ireland,Forward,2647
15560,Ann-Katrin Berger,Germany,Goalkeeper,971
15562,Lucy Staniforth,England,Midfielder,2647
15563,Charlie Wellings,England,Forward,973
15564,Lucy Quinn,Ireland,Defender,749
15565,Marisa Ewers,Germany,Defender,2647
15567,Paige Williams,England,Defender,969
15569,Kerys Harrop,England,Defender,749
15570,Chloe Kelly,England,Midfielder,746
15571,Danielle Turner,England,Defender,2647
15572,Siri Worm,Netherlands,Defender,749
15573,Abbey-Leigh Stringer,England,Midfielder,972
15574,Georgia Brougham,England,Defender,969
15575,Gabrielle George,England,Defender,1475
15576,Kirstie Levell,England,Goalkeeper,967
15577,Angharad James,Wales,Defender,749
15578,Faye Bryson,England,Forward,973
15579,Inessa Kaagman,Netherlands,Midfielder,965
15580,Claudia Walker,England,Forward,969
15581,Bernd Leno,Germany,Goalkeeper,904
15582,Donyell Malen,Netherlands,Forward,180
15584,Ivan Helguera Bujia,Spain,Defender,207
15590,Ole Gunnar Solskjaer,Norway,Forward,39
15595,Steffen Iversen,Norway,Forward,46
15597,Henning Berg,Norway,Defender,39
15601,Miguel Angel Salgado Fernandez,Spain,Defender,220
15602,Juan Carlos Valeron Santana,Spain,Midfielder,208
15603,Agustin Aranzabal Alkorta,Spain,Midfielder,395
15606,Joseba Andoni Etxeberria Lizardi,Spain,Forward,215
15607,Raul Gonzalez Blanco,Spain,Midfielder,220
15608,Ismael Urzaiz Aranda,Spain,Forward,215
15610,Ava Kuyken,England,Midfielder,968
15611,Courtney Sweetman-Kirk,England,Forward,966
15612,Jessica Marie Wik,Sweden,Forward,968
15613,Rinsola Babajide,England,Midfielder,966
15614,Sophie Elizabeth Bradley-Auckland,England,Defender,966
15615,Pauline Peyraud Magnin,France,Goalkeeper,968
15616,Kim Little,Scotland,Midfielder,968
15618,Jasmine Matthews,England,Defender,966
15619,Bethany Mead,England,Forward,968
15620,Katie McCabe,Ireland,Defender,968
15621,Louise Quinn,Ireland,Defender,968
15622,Leandra Little,England,Defender,966
15623,Vivianne Miedema,Netherlands,Forward,968
15626,Anke Preuss,Germany,Goalkeeper,966
15628,Christie Murray,Scotland,Midfielder,969
15629,Satara Murray,Jamaica,Defender,973
15630,Leigh-Anne Robe,England,Defender,966
15631,Niamh Charles,England,Defender,971
15636,Myron Boadu,Netherlands,Forward,129
15637,Sulzeer Jeremiah ''Sol' Campbell,England,Defender,1
15638,Jamie Redknapp,England,Midfielder,38
15648,Melanie Leupolz,Germany,Midfielder,971
15651,Juan Bernat Velasco,Spain,Defender,169
15653,Fernand Mayembo,Congo (Brazzaville),,158
15654,Martin Keown,England,Forward,1
15656,Roberto Luis Gaspar de Deus Severo,Portugal,Defender,1220
15659,Emile Heskey,England,Forward,24
15660,Phil Neville,England,Defender,39
15661,David Beckham,England,Midfielder,39
15665,Michael Owen,England,Forward,39
15666,Paul Scholes,England,Midfielder,39
15667,Jorge Paulo Costa Almeida,Portugal,Defender,256
15689,Floyd Ayite,Togo,Midfielder,2736
15693,Denis Thomalla,Germany,Forward,201
15702,Leah Burridge,England,Forward,970
15703,Charlotte Estcourt,Wales,Midfielder,974
15704,Lily Woodham,Wales,Defender,974
15705,Emily Donovan,England,Midfielder,970
15706,Rachel Furness,Northern Ireland,Midfielder,973
15707,Georgia Evans,Wales,Midfielder,970
15708,Amy Goddard,England,Defender,970
15709,Megan Walsh,Ireland,Goalkeeper,972
15710,Megan Alexander,England,Defender,970
15711,Amber Gaylor,England,Midfielder,970
15712,Nicola Cousins,Wales,Defender,970
15713,Bonnie Horwood,England,Midfielder,970
15714,Anne-Marie Heatherson,England,Midfielder,970
15715,Ellie Mason,Northern Ireland,Defender,970
15716,Emily Syme,England,Midfielder,973
15717,Hannah Short,England,Defender,970
15718,Olivia Fergusson,England,Forward,970
15719,Grace Moloney,Ireland,Goalkeeper,974
15720,Sophie Howard,Scotland,Defender,2652
15721,Gemma Suzanne Davison,England,Forward,749
15723,Brooke Chaplen,England,Forward,974
15724,Mayumi Pacheco,England,Defender,2647
15725,Natasha Harding,Wales,Midfielder,974
15726,Lauren Bruton,England,Forward,974
15731,Predrag Rajkovic,Serbia,Goalkeeper,786
15737,Sergio Lozano Lluch,Spain,,222
15743,Henrik Larsson,Sweden,Forward,217
15754,Fredrik Ljungberg,Sweden,Midfielder,1
15761,Olof Mellberg,Sweden,Defender,59
15774,Gianluca Zambrotta,Italy,Defender,217
15775,Fabio Cannavaro,Italy,Defender,220
15777,Francesco Toldo,Italy,Goalkeeper,238
15778,Alessandro Nesta,Italy,Defender,243
15780,Francesco Totti,Italy,Midfielder,229
15781,Filippo Inzaghi,Italy,Forward,243
15782,Thomas Foket,Belgium,Defender,156
15788,Amalie Gronbak Thestrup,Denmark,Forward,973
15789,Rikke Laentver Sevecke,Denmark,Defender,967
15796,Babacar Gueye,Senegal,Forward,133
15797,Matthias Bader,Germany,Defender,872
15805,Hernan Daniel Santana Trujillo,Spain,Midfielder,7285
15818,Gervais Lombe Yao Kouassi,Cote d'Ivoire,Forward,229
15822,Javairo Dilrosun,Netherlands,Forward,146
15847,Alexander Hack,Germany,,177
15854,Marco Friedl,Austria,Defender,176
15859,Bartosz Slisz,Poland,Midfielder,789
15862,Alexander Brunst-Zollner,Germany,,872
15867,Rui Pedro da Rocha Fonte,Portugal,Midfielder,214
15869,Thomas Poppler Isherwood,Sweden,Defender,872
15872,Erick Gabriel Gutierrez Galaviz,Mexico,Midfielder,794
15879,Mattias Svanberg,Sweden,Midfielder,179
15880,Emiliano Ariel Rigoni,Argentina,Forward,1042
15890,Noussair Mazraoui,Morocco,Midfielder,169
15892,Jordon Mutch,England,Midfielder,31
15893,Victor Rodriguez Romero,Spain,Midfielder,1041
15894,Doneil Henry,Canada,,40
15896,Timi Elsnik,Slovenia,Midfielder,944
15955,Goran Causic,Serbia,Midfielder,422
15957,Milos Degenek,Australia,Defender,792
15958,Milan Borjan,Canada,Goalkeeper,1833
15959,Nenad Krsticic,Serbia,Forward,206
15960,Richmond Yiadom Boakye,Ghana,Forward,1042
15961,Milan Rodic,Serbia,,786
15962,Marko Marin,Germany,Midfielder,213
15970,Pape Abou Cisse,Senegal,Defender,787
15971,Cameron Carter-Vickers,United States of America,Midfielder,1839
15994,Anton Miranchuk,Russia,,796
15996,Ederzito Antonio Macedo Lopes,Portugal,Forward,143
16000,Ryan Donk,Suriname,Midfielder,218
16001,Garry Mendes Rodrigues,Cape Verde,Defender,4924
16003,Fernando Francisco Reges,Brazil,Midfielder,213
16005,Solomon Kverkvelia,Georgia,Defender,2138
16014,Jean Pierre Nsame,Cameroon,Forward,2722
16015,Nicolas Moumi Ngamaleu,Cameroon,Midfielder,2722
16016,Michel Aebischer,Switzerland,Midfielder,773
16018,Loris Benito,Switzerland,Defender,773
16022,Christian Fassnacht,Switzerland,Forward,773
16024,Roger Claver Assale Djapone,Cote d'Ivoire,Forward,205
16025,Mohamed Aly Camara,Guinea,Defender,4892
16026,Djibril Sow,Switzerland,Midfielder,773
16027,Kevin Mbabu,Switzerland,Defender,172
16028,Jose Diogo Dalot Teixeira,Portugal,Defender,780
16037,Michael Krmencik,Czech Republic,Forward,912
16041,Patrik Hrosovsky,Slovakia,Midfielder,908
16047,Jaka Bijol,Slovenia,Defender,944
16056,Niklas Hult,Sweden,Midfielder,136
16061,Uros Cosic,Serbia,Defender,290
16067,Josh Onomah,England,Midfielder,38
16072,Vurnon Anita,Curacao,Midfielder,37
16073,Aras Ozbiliz,Armenia,Defender,360
16078,Erik Palmer-Brown,United States of America,Defender,133
16083,Jose Rodriguez Martinez,Spain,Forward,219
16093,Marc Fernandez Gracia,Spain,Defender,1043
16120,Richie Laryea,Canada,Defender,1833
16181,Jordy Clasie,Netherlands,Midfielder,25
16184,Luis Fernando Sinisterra Lucumi,Colombia,Forward,769
16185,Justin Bijlow,Netherlands,,941
16190,Rasmus Nissen Kristensen,Denmark,Defender,776
16202,Nikola Maksimovic,Serbia,Defender,241
16209,Raul de Tomas Gomez,Spain,Forward,214
16210,Luca Sangalli Fuentes,Spain,Midfielder,210
16212,Oscar Rodriguez Arnaiz,Spain,Midfielder,213
16248,Lukasz Poreba,Poland,,168
16249,Yangel Clemente Herrera Ravelo,Venezuela (Bolivarian Republic),Midfielder,3563
16250,Cristian Lobato Villegas,Spain,Forward,422
16252,Mark Anthony Kaye,Canada,Midfielder,1833
16268,Efrain Juarez Valdez,Mexico,Defender,395
16271,Florian Raspentino,France,Forward,2736
16275,Ikoma Lois Openda,Belgium,Forward,182
16281,Hans Vanaken,Belgium,Midfielder,782
16290,Jan Gregus,Slovakia,Forward,908
16292,Anton Zabolotny,Russia,,796
16294,Robert Skov,Denmark,Defender,175
16295,Dame N''Doye,Senegal,Midfielder,41
16298,Denis Vavro,Slovakia,Defender,902
16301,Nicolai Moller Boilesen,Denmark,Defender,776
16302,Jesse Joronen,Finland,,1835
16305,Andrey Lunev,Russia,,796
16307,Robert Mak,Slovakia,Forward,908
16308,Leandro Daniel Paredes,Argentina,Midfielder,779
16309,Joel Robles Blazquez,Spain,Goalkeeper,218
16311,Evgeny Makarenko,Ukraine,Midfielder,911
16329,Bubacarr Sanneh,Gambia,Defender,4934
16332,Ognjen Vranjes,Bosnia and Herzegovina,Defender,1041
16334,Graham Dorrans,Scotland,Midfielder,56
16335,Samuel Chimerenka Chukwueze,Nigeria,Midfielder,775
16337,Miguel Juan Llambrich,Spain,,222
16338,Uche Henry Agbo,Nigeria,Midfielder,1049
16344,Razvan Gabriel Marin,Romania,Midfielder,905
16346,Ngoran Suiru Fai Collins,Cameroon,Defender,2722
16352,Issam Jebali,Tunisia,Forward,777
16353,Birger Meling,Norway,Defender,134
16374,Aileen Whelan,England,Forward,2652
16375,Laura Hartley,England,Goalkeeper,965
16376,Sophie Baggaley,England,Goalkeeper,965
16377,Sophie Perry-Campbell,Ireland,Defender,965
16378,Iniabasi Anefiok Umotong,Nigeria,Forward,965
16379,Jodie Brett,England,Midfielder,965
16380,Katie Rood,New Zealand,Forward,973
16381,Gemma Evans,Wales,Defender,1475
16382,Heather Payne,Ireland,Forward,967
16383,Danique Kerkdijk,Netherlands,Defender,965
16384,Carla Humphrey,England,Midfielder,973
16386,Lucy Hope,Scotland,Midfielder,967
16387,Ali Johnson,England,Forward,973
16388,Ella Rutherford,England,Midfielder,973
16389,Jessica Woolley,England,Forward,973
16390,Juliette Kemppi,Finland,Forward,973
16391,Loren Dykes,Wales,Defender,973
16392,Felicity Gibbons,England,Defender,965
16393,Ellie Brazil,England,Midfielder,749
16394,Laura Rafferty,Northern Ireland,Midfielder,973
16395,Victoria Williams,England,Defender,965
16397,Chloe Peplow,England,Midfielder,749
16399,Kate Natkiel,England,Midfielder,965
16400,Kayleigh Green,Wales,Defender,965
16418,Adrien Regattin,Morocco,Forward,130
16426,Wanderson Maciel Sousa Campos,Brazil,Midfielder,216
16430,Uros Spajic,Serbia,Defender,786
16441,Ryan Guno Babel,Netherlands,Forward,219
16453,Gary Alexis Medel Soto,Chile,Midfielder,213
16456,Enzo Pablo Roco Roco,Chile,Defender,214
16457,Jeremain Lens,Netherlands,Forward,41
16459,Cyle Larin,Canada,Forward,1833
16462,Hatem Ben Arfa,France,Forward,143
16469,Tomas Holes,Czech Republic,Defender,912
16472,Lukas Masopust,Czech Republic,Forward,912
16478,Miguel Marcos Madera,Spain,Midfielder,216
16489,Nemanja Gudelj,Serbia,Defender,786
16495,Omar El Kaddouri,Morocco,Forward,227
16502,Laszlo Kleinheisler,Hungary,Midfielder,176
16503,Pedro Henrique Konzen Medina da Silva,Brazil,Forward,134
16508,Denys Boyko,Ukraine,,223
16509,Viktor Tsygankov,Ukraine,Forward,911
16510,Benjamin Verbic,Slovenia,Midfielder,944
16511,Tomasz Karol Kedziora,Poland,,789
16514,Serhii Sydorchuk,Ukraine,Midfielder,911
16522,Tongo Hamed Doumbia,Mali,Midfielder,130
16527,Mislav Orsic,Croatia,Forward,785
16528,Petar Stojanovic,Slovenia,Midfielder,944
16531,Dominik Livakovic,Croatia,Goalkeeper,785
16532,Daniel Olmo Carvajal,Spain,Midfielder,182
16534,Roman Neustadter,Russia,Defender,181
16535,Eljif Elmas,"Macedonia, Republic of",Midfielder,182
16538,Ismail Koybas,Turkey,,1049
16539,Diego Antonio Reyes Rosales,Mexico,Defender,214
16546,Joseph Paintsil,Ghana,Forward,4885
16548,Mbwana Ally Samatta,"Tanzania, United Republic of",Forward,4953
16549,Danny Vukovic,Australia,,792
16550,Jere Juhani Uronen,Finland,Defender,153
16554,Joakim Maehle,Denmark,Defender,179
16555,Joseph Aidoo,Ghana,Defender,4885
16557,Ruslan Malinovskiy,Ukraine,Defender,147
16558,Alejandro Pozuelo Melero,Spain,Midfielder,360
16559,Leandro Trossard,Belgium,Forward,782
16566,Anders Christiansen,Denmark,,231
16567,Markus Rosenberg,Sweden,Forward,1217
16570,Vladimir Coufal,Czech Republic,Defender,912
16583,Georgiy Dzhikiya,Russia,Defender,796
16586,Fernando Lucas Martins,Brazil,Midfielder,234
16604,Alain Nef,Switzerland,Defender,1220
16607,Assan Ceesay,Gambia,Forward,4934
16620,Igor Silva de Almeida,Brazil,Midfielder,165
16622,Mikel Gonzalez de Martin Martinez,Spain,Defender,210
16626,Jorge Larena Avellaneda Roig,Spain,Midfielder,209
16629,Ivan Trichkovski,"Macedonia, Republic of",Defender,2358
16637,Cristian Jesus Martinez,Panama,Midfielder,798
16688,Marcelo Andres Silva Fernandez,Uruguay,Defender,403
16718,Roland Conde Lamah,Belgium,Forward,422
16723,Egor Filipenko,Belarus,Defender,223
16738,Ianique dos Santos Tavares,Cape Verde,,4924
16740,Boban Nikolov,"Macedonia, Republic of",Defender,2358
16741,Loic Nego,Hungary,Defender,916
16768,Michael Hector,Jamaica,Defender,2305
16807,Ismaily Goncalves dos Santos,Brazil,Defender,143
16810,Taison Barcellos Freda,Brazil,,781
16811,Marlos Romero Bonfim,Ukraine,Midfielder,911
16879,David Hancko,Slovakia,Defender,908
16890,John O''Shea,Ireland,Defender,39
16931,Lewis Morgan,Scotland,Defender,942
16932,Youssouf Chafiq Mulumbu Ngangu,"Congo, (Kinshasa)",Midfielder,56
17027,Sergio Guardiola Navarro,Spain,Midfielder,901
17033,Mohammed Kudus,Ghana,Midfielder,4885
17042,Andreas Skov Olsen,Denmark,Forward,776
17043,Victor Nelsson,Denmark,Defender,776
17054,Emiliano Daniel Velazquez Maldonado,Uruguay,Defender,360
17082,Vitus Eicher,Germany,,201
17083,Jonas Goncalves Oliveira,Brazil,Forward,207
17084,Bruno Gomes de Oliveira Conceicao,Brazil,,233
17273,Adelina Engman,Finland,Midfielder,971
17274,Poppy Pattinson,England,Defender,965
17275,Hannah Jayne Blundell,England,Defender,1475
17276,Seydou Doumbia,Cote d'Ivoire,Forward,211
17299,Brandon Vazquez Toledo,United States of America,Forward,489
17303,Nikola Vukcevic,Montenegro,Midfielder,221
17304,Hector Junior Firpo Adames,Spain,Defender,217
17312,Rita Chikwelu,Nigeria,Midfielder,1213
17313,Thomas Kraft,Germany,,173
17326,Banana Yaya,Cameroon,Defender,7284
17456,Timothy Dieng,Senegal,,787
17520,Federico Barba,Italy,Defender,901
17524,Jennifer Patricia Beattie,Scotland,Defender,968
17592,William Saliba,France,Defender,771
17593,Andreas Luthe,Germany,,868
17607,Massimo Ambrosini,Italy,Midfielder,243
17617,Christopher Maboulou,Congo (Brazzaville),Forward,2736
17618,Carlos Akapo Martinez,Equatorial Guinea,Defender,4992
17620,Marc Cucurella Saseta,Spain,Midfielder,216
17622,Jackson Arley Martinez Valencia,Colombia,Forward,212
17694,David Turnbull,Scotland,,942
17725,Francisco Jose Rodrigues da Costa,Portugal,Midfielder,256
17726,Laurentiu Dumitru Rosu,Romania,Midfielder,1220
17727,Ioan Viorel Ganea,Romania,Forward,46
17729,Cristian Eugen Chivu,Romania,Defender,238
17730,Cosmin Marius Contra,Romania,Midfielder,216
17793,Boudewijn Zenden,Netherlands,Forward,24
17797,Giovanni van Bronckhorst,Netherlands,Defender,217
17804,David Costas Cordal,Spain,Defender,209
17818,Rodrigo Tarin Higon,Spain,Defender,205
17925,Sebastian Polter,Germany,Midfielder,872
17961,Marek Jankulovski,Czech Republic,Defender,243
17966,Tomas Repka,Czech Republic,Defender,239
17974,Gregor Kobel,Switzerland,Goalkeeper,180
18015,Dusan Vlahovic,Serbia,Forward,786
18027,Matteo Brighi,Italy,Midfielder,240
18028,Levan Mchedlidze,Georgia,Forward,290
18103,Dietmar Hamann,Germany,Defender,24
18105,Adrian Mutu,Romania,Forward,33
18107,Lothar Matthaus,Germany,Midfielder,770
18119,Elvis Rexhbecaj,Germany,Midfielder,172
18129,Lukas Daschner,Germany,Forward,868
18144,Rebecca Jane,England,Defender,966
18145,Ria Percival,New Zealand,Forward,749
18146,Leanne Kiernan,Ireland,Defender,966
18147,Kate Longhurst,England,Midfielder,972
18148,Lucienne Reichardt,Netherlands,Midfielder,972
18149,Remi Allen,England,Midfielder,974
18150,Julia Simic,Germany,Forward,972
18151,Gilly Louise Scarlett Flaherty,England,Defender,972
18152,Kirstyn Pearce,England,Defender,974
18153,Alisha Lehmann,Switzerland,Forward,2647
18154,Esmee de Graaf,Netherlands,Forward,972
18155,Erin Simon,United States of America,Defender,972
18156,Claire Lauren Rafferty,England,Defender,972
18157,Brianna Visalli,United States of America,Midfielder,969
18158,Rebecca Leigh Spencer,Jamaica,Goalkeeper,749
18159,Brooke Hendrix,United States of America,Defender,972
18160,Ivan Marquez Alvarez,Spain,Defender,422
18162,Chris Mavinga,"Congo, (Kinshasa)",Defender,133
18163,Moses Daddy-Ajala Simon,Nigeria,Midfielder,775
18164,Antonio Jesus Regal Angulo,Spain,Defender,901
18237,Ionut Andrei Radu,Romania,Goalkeeper,167
18239,Fabio Pereira da Silva,Brazil,Defender,39
18240,Serigne Modou Kara Mbodji,Senegal,,787
18242,Tim Ream,United States of America,Defender,1839
18243,Ivan Ricardo Neves Abreu Cavaleiro,Portugal,Forward,219
18244,Grady Diangana,"Congo, (Kinshasa)",Forward,4881
18253,Hannah Cain,Wales,Forward,2652
18254,Megan Finnigan,England,Defender,967
18343,Riad Nouri,France,Forward,158
18360,Rafael Alexandre Conceicao Leao,Portugal,Midfielder,780
18395,Vinicius Jose Paixao de Oliveira Junior,Brazil,Forward,781
18398,Omar Mascarell Gonzalez,Spain,Midfielder,1041
18399,Gaetan Bussmann,France,Defender,177
18404,Jose Angel Crespo Rincon,Spain,Defender,360
18405,Dimitris Limnios,Greece,,186
18407,Jose Alberto Canas Ruiz Herrera,Spain,Midfielder,214
18414,Bastian Schweinsteiger,Germany,Midfielder,169
18417,Florent Muslija,Kosovo,Forward,183
18516,Habibou Mouhamadou Diallo,Senegal,Forward,787
18531,Yored Hillel Konate,Burkina Faso,,4921
18608,Dmytro Chygrynskiy,Ukraine,Defender,217
18616,Olarenwaju Ayoba Kayode,Nigeria,Forward,211
18617,Mykola Matvienko,Ukraine,Defender,911
18618,Serhiy Kryvtsov,Ukraine,Defender,1975
18620,Sergio Reguilon Rodriguez,Spain,Defender,213
18639,Mathieu Choiniere,Canada,Midfielder,1833
18651,Carlos Manuel Cardoso Mane,Guinea-Bissau,Midfielder,4894
18672,Mark Bunn,England,Goalkeeper,59
18721,Robert Ibanez Castro,Spain,Midfielder,216
18722,Mathias Jensen,Denmark,Defender,776
18723,Yunus Akgun,Turkey,Forward,909
18724,Sofiane Feghouli,Algeria,Midfielder,4898
18734,Rifat Zhemaletdinov,Russia,Midfielder,796
18735,Dmitriy Barinov,Russia,Defender,796
18737,Srdan Babic,Serbia,Defender,786
18751,Jack Rodwell,England,Midfielder,41
18762,Sasa Kalajdzic,Austria,Forward,915
18783,Omenuke Mfulu,"Congo, (Kinshasa)",Midfielder,4881
18789,Danilho Doekhi,Netherlands,Defender,190
18797,Ryan Porteous,Scotland,Defender,942
18851,Stephan Maigaard Andersen,Denmark,,218
18855,Jhon Janer Lucumi Bonilla,Colombia,Defender,769
18857,Valon Berisha,Kosovo,Defender,156
18866,Jose Pedro Malheiro de Sa,Portugal,,780
18867,Matias Nahuel Leiva Esquivel,Spain,Forward,218
18868,Mathieu Valbuena,France,Midfielder,137
18872,Martin Skrtel,Slovakia,Defender,24
18874,Mauricio Anibal Isla Isla,Chile,Defender,3562
18879,Arijan Ademi,"Macedonia, Republic of",Midfielder,2358
18881,Artem Besedin,Ukraine,Forward,911
18882,Aliaksandr Hleb,Belarus,Forward,217
18888,Szabolcs Huszti,Hungary,Midfielder,184
18897,Mark McKenzie,United States of America,,1839
18904,Claudio Matias Kranevitter,Argentina,Defender,213
18921,Joris Gnagnon,France,Midfielder,213
18925,Ignacio Cases Mora,Spain,Midfielder,1041
18927,Jakub Swierczok,Poland,Defender,789
18946,Paul-Jose M''Poku Ebunge,"Congo, (Kinshasa)",Midfielder,231
18947,Sebastien Pocognoli,Belgium,Defender,27
18948,Helder Jorge Leal Rodrigues Barbosa,Portugal,Forward,403
18952,Bonke Innocent,Nigeria,Midfielder,165
18953,Vagner Silva de Souza,Brazil,Forward,129
18998,Emma Mukandi,Scotland,Defender,974
18999,Leah Williamson,England,Defender,968
19019,Arial Benabent Mendy,Senegal,Defender,152
19047,Fabio Alexandre da Silva Coentrao,Portugal,Defender,220
19101,Ariel Lassiter,Costa Rica,Defender,795
19109,Steven Gerrard,England,Midfielder,24
19115,Mickael Alphonse,Guadeloupe,Defender,158
19284,Marco Materazzi,Italy,Forward,238
19285,Dejan Stankovic,Serbia,Defender,238
19286,Miroslav Klose,Germany,Forward,169
19287,Julio Cesar Soares de Espindola,Brazil,Goalkeeper,238
19288,Martin Gaston Demichelis,Argentina,Defender,169
19289,Ivica Olic,Croatia,Forward,171
19290,Hamit Altntop,Turkey,Forward,169
19291,Hans-Jorg Butt,Germany,Goalkeeper,169
19292,Walter Adrian Samuel Lujan,Argentina,Defender,238
19293,Javier Aldemar Zanetti,Argentina,Midfielder,238
19294,Diego Alberto Milito,Argentina,Forward,238
19295,Philipp Lahm,Germany,Defender,169
19296,Mark van Bommel,Netherlands,Midfielder,169
19297,Daniel Van Buyten,Belgium,Midfielder,169
19298,Samuel Eto''o Fils,Cameroon,Forward,238
19299,Maicon Douglas Sisenando,Brazil,Defender,238
19300,Lucimar da Silva Ferreira,Brazil,Defender,238
19301,Esteban Matias Cambiasso Delau,Argentina,Midfielder,238
19311,David Sergio Trezeguet,France,Forward,1218
19312,Robert Pires,France,Midfielder,222
19316,Roland Sallai,Hungary,Forward,183
19331,Savo Milosevic,Serbia,Forward,422
19346,Darko Kovacevic,Serbia,Forward,210
19362,Rudy Gestede,Benin,Forward,59
19392,Juan del Carmen Camara Mesa,Spain,,217
19395,Marvin Gakpa,France,Midfielder,165
19396,Lluis Sastre Reus,Spain,Midfielder,902
19405,Robin Zentner,Germany,Goalkeeper,177
19414,Kirsty Barton,England,Defender,965
19415,Lucy Gillett,United States of America,Goalkeeper,965
19416,Laura Coombs,England,Midfielder,746
19417,Amy Rodgers,England,Midfielder,973
19418,Kirsty Linnett,England,Midfielder,966
19419,Marie Hourihan,Ireland,Goalkeeper,965
19420,Fern Whelan,England,Defender,965
19421,Carly Mitchell Telford,England,Goalkeeper,971
19422,Jessica Carter,England,Defender,971
19424,Lloyd Dyer,England,,23
19426,Tarryn Allarakhia,"Tanzania, United Republic of",Forward,4953
19431,Fernando Damian Tissone,Argentina,Midfielder,223
19454,Ricardo Miguel Moreira da Costa,Portugal,Defender,1049
19497,Nigel Martyn,England,Goalkeeper,29
19498,Jessica Park,England,Midfielder,746
