match_id,competition_id,match_date,home_team_id,away_team_id,home_goals,away_goals,season
2275144,37,2020-02-23,967,1475,2,3,2019/2020
2275146,37,2019-12-08,1475,967,3,1,2019/2020
2275150,37,2019-12-01,972,1475,3,2,2019/2020
2275151,37,2020-02-12,965,1475,1,1,2019/2020
2275153,37,2020-02-02,974,1475,1,1,2019/2020
2275154,37,2019-11-17,971,1475,1,0,2019/2020
2275156,37,2019-09-16,1475,968,0,1,2019/2020
2275157,37,2019-10-27,1475,974,2,0,2019/2020
2302764,16,2005-05-25,243,24,3,3,2004/2005
3749052,2,2004-02-07,46,1,1,3,2003/2004
3749068,2,2004-04-25,38,1,2,2,2003/2004
3749079,2,2003-10-18,1,33,2,1,2003/2004
3749108,2,2003-08-27,1,59,2,0,2003/2004
3749117,2,2004-01-07,29,1,1,1,2003/2004
3749133,2,2004-01-18,59,1,0,2,2003/2004
3749153,2,2004-01-10,1,47,4,1,2003/2004
3749192,2,2003-11-30,1,55,0,0,2003/2004
3749196,2,2003-11-08,1,38,2,1,2003/2004
3749233,2,2004-02-01,1,36,2,1,2003/2004
3749246,2,2004-03-28,1,39,1,1,2003/2004
3749253,2,2003-10-04,24,1,1,2,2003/2004
3749257,2,2004-05-15,1,22,2,1,2003/2004
3749274,2,2004-05-04,105,1,1,1,2003/2004
3749276,2,2004-02-21,33,1,1,2,2003/2004
3749278,2,2003-12-20,328,1,1,1,2003/2004
3749296,2,2003-09-13,1,105,1,1,2003/2004
3749310,2,2003-12-29,25,1,0,1,2003/2004
3749346,2,2003-11-01,101,1,1,4,2003/2004
3749358,2,2003-08-24,47,1,0,4,2003/2004
3749360,2,2003-12-14,1,98,1,0,2003/2004
3749403,2,2004-03-20,1,328,2,1,2003/2004
3749431,2,2004-04-11,37,1,0,0,2003/2004
3749434,2,2003-11-22,54,1,0,3,2003/2004
3749448,2,2004-04-09,1,24,4,2,2003/2004
3749453,2,2004-04-16,1,101,5,0,2003/2004
3749454,2,2003-08-31,36,1,1,2,2003/2004
3749462,2,2004-05-01,1,54,0,0,2003/2004
3749465,2,2004-03-13,98,1,0,2,2003/2004
3749493,2,2003-08-16,1,29,2,1,2003/2004
3749522,2,2003-12-26,1,46,3,0,2003/2004
3749526,2,2003-10-26,75,1,1,1,2003/2004
3749528,2,2003-09-26,1,37,3,2,2003/2004
3749552,2,2003-09-21,39,1,0,0,2003/2004
3749590,2,2003-12-06,22,1,1,1,2003/2004
3749603,2,2004-05-09,55,1,0,1,2003/2004
3749631,2,2004-02-10,1,25,2,0,2003/2004
3749642,2,2004-02-28,1,75,2,1,2003/2004
3750180,43,1974-06-22,2721,770,1,0,1974
3750191,43,1986-06-22,779,768,2,1,1986
3750200,16,2007-05-23,243,24,2,1,2006/2007
3750201,16,2009-05-27,217,39,2,0,2008/2009
3750234,116,1977-08-28,2735,488,2,1,1977
3750235,16,1972-05-31,806,238,2,0,1971/1972
3750240,16,1999-11-23,239,39,2,0,1999/2000
3750244,35,1989-04-05,227,169,2,0,1988/1989
3750245,35,1989-03-15,227,1076,3,0,1988/1989
3750248,87,1984-05-05,215,217,1,0,1983/1984
3752619,16,2004-05-26,129,256,0,3,2003/2004
3753972,2,2015-11-21,26,28,2,2,2015/2016
3753973,2,2016-03-19,33,40,2,2,2015/2016
3753974,2,2015-12-26,37,29,0,1,2015/2016
3753975,2,2016-01-23,41,28,1,1,2015/2016
3753976,2,2016-03-02,1,26,1,2,2015/2016
3753977,2,2016-03-19,23,30,1,2,2015/2016
3753978,2,2015-09-26,25,26,3,1,2015/2016
3753979,2,2015-11-23,31,41,0,1,2015/2016
3753980,2,2016-03-19,29,1,0,2,2015/2016
3753981,2,2016-01-12,59,31,1,0,2015/2016
3753982,2,2016-04-03,22,25,1,0,2015/2016
3753983,2,2015-10-31,26,1,0,3,2015/2016
3753984,2,2015-08-29,24,40,0,3,2015/2016
3753985,2,2015-08-09,30,24,0,1,2015/2016
3753986,2,2016-04-10,24,30,4,1,2015/2016
3753987,2,2015-08-22,22,38,1,1,2015/2016
3753988,2,2016-03-12,28,26,3,2,2015/2016
3753989,2,2016-05-11,41,29,3,0,2015/2016
3753990,2,2016-04-24,41,1,0,0,2015/2016
3753991,2,2016-03-02,24,36,3,0,2015/2016
3753992,2,2016-05-08,38,25,1,2,2015/2016
3753993,2,2015-08-15,41,56,1,3,2015/2016
3753994,2,2016-05-15,25,31,4,1,2015/2016
3753995,2,2015-10-03,33,25,1,3,2015/2016
3753996,2,2015-11-21,33,56,1,0,2015/2016
3753997,2,2016-02-02,40,59,2,0,2015/2016
3753998,2,2015-12-28,40,25,2,1,2015/2016
3753999,2,2015-10-17,23,1,0,3,2015/2016
3754000,2,2015-11-07,41,25,0,1,2015/2016
3754001,2,2015-09-26,37,33,2,2,2015/2016
3754002,2,2016-03-14,22,37,1,0,2015/2016
3754003,2,2015-09-12,39,24,3,1,2015/2016
3754004,2,2016-01-16,28,56,3,0,2015/2016
3754005,2,2016-03-02,30,37,1,0,2015/2016
3754006,2,2015-10-31,27,22,2,3,2015/2016
3754007,2,2015-08-29,30,27,0,1,2015/2016
3754008,2,2015-09-26,39,41,3,0,2015/2016
3754009,2,2016-04-17,1,31,1,1,2015/2016
3754010,2,2015-09-19,37,23,1,2,2015/2016
3754011,2,2015-09-20,25,39,2,3,2015/2016
3754012,2,2016-02-27,25,33,1,2,2015/2016
3754013,2,2015-12-14,22,33,2,1,2015/2016
3754014,2,2015-12-26,30,39,2,0,2015/2016
3754015,2,2015-10-25,39,36,0,0,2015/2016
3754016,2,2016-04-09,25,37,3,1,2015/2016
3754017,2,2015-10-24,59,26,1,2,2015/2016
3754018,2,2016-05-01,26,24,3,1,2015/2016
3754019,2,2015-12-28,39,33,0,0,2015/2016
3754020,2,2015-08-17,24,28,1,0,2015/2016
3754021,2,2016-01-12,28,40,1,3,2015/2016
3754022,2,2016-04-09,31,56,1,0,2015/2016
3754023,2,2015-08-29,28,22,1,1,2015/2016
3754024,2,2016-04-16,37,26,3,0,2015/2016
3754025,2,2015-12-19,33,41,3,1,2015/2016
3754026,2,2016-05-07,31,30,2,1,2015/2016
3754027,2,2016-01-16,38,41,4,1,2015/2016
3754028,2,2015-11-28,36,25,3,1,2015/2016
3754029,2,2015-11-02,38,59,3,1,2015/2016
3754030,2,2016-04-09,23,29,1,1,2015/2016
3754031,2,2016-02-13,41,39,2,1,2015/2016
3754032,2,2016-01-13,30,56,3,1,2015/2016
3754033,2,2016-05-07,22,29,3,1,2015/2016
3754034,2,2015-08-15,25,29,0,3,2015/2016
3754035,2,2016-04-09,36,27,2,1,2015/2016
3754036,2,2016-01-02,41,59,3,1,2015/2016
3754037,2,2016-04-30,29,28,2,1,2015/2016
3754038,2,2015-11-29,56,1,1,1,2015/2016
3754039,2,2016-02-13,31,23,1,2,2015/2016
3754040,2,2015-09-20,24,56,1,1,2015/2016
3754041,2,2016-05-15,1,59,4,0,2015/2016
3754042,2,2016-05-15,27,24,1,1,2015/2016
3754043,2,2016-03-20,38,28,3,0,2015/2016
3754044,2,2015-12-19,39,56,1,2,2015/2016
3754045,2,2015-12-29,22,36,0,0,2015/2016
3754046,2,2015-12-07,29,31,1,1,2015/2016
3754047,2,2015-11-29,24,26,1,0,2015/2016
3754048,2,2016-04-13,31,29,0,0,2015/2016
3754049,2,2016-02-27,22,56,1,0,2015/2016
3754050,2,2016-03-01,41,31,2,2,2015/2016
3754051,2,2015-12-20,23,24,3,0,2015/2016
3754052,2,2016-03-19,27,56,0,1,2015/2016
3754053,2,2016-03-13,59,38,0,2,2015/2016
3754054,2,2015-12-26,36,41,4,1,2015/2016
3754055,2,2016-05-11,24,33,1,1,2015/2016
3754056,2,2015-12-28,29,30,3,4,2015/2016
3754057,2,2015-12-26,38,56,3,0,2015/2016
3754058,2,2016-01-02,22,28,0,0,2015/2016
3754059,2,2015-08-23,27,33,2,3,2015/2016
3754060,2,2015-10-04,29,24,1,1,2015/2016
3754061,2,2016-03-05,33,30,1,1,2015/2016
3754062,2,2016-01-13,33,27,2,2,2015/2016
3754063,2,2016-04-30,23,59,3,2,2015/2016
3754064,2,2016-03-20,25,24,3,2,2015/2016
3754065,2,2016-01-13,38,22,0,1,2015/2016
3754066,2,2015-08-16,36,33,3,0,2015/2016
3754067,2,2015-10-17,31,40,1,3,2015/2016
3754068,2,2015-09-19,59,27,0,1,2015/2016
3754069,2,2016-01-02,1,37,1,0,2015/2016
3754070,2,2016-05-07,59,37,0,0,2015/2016
3754071,2,2016-01-13,26,41,2,4,2015/2016
3754072,2,2015-12-12,41,23,0,1,2015/2016
3754073,2,2015-12-05,33,28,0,1,2015/2016
3754074,2,2015-10-04,26,38,2,2,2015/2016
3754075,2,2016-04-02,59,33,0,4,2015/2016
3754076,2,2015-10-03,41,40,2,2,2015/2016
3754077,2,2015-09-19,36,40,1,2,2015/2016
3754078,2,2015-08-08,33,26,2,2,2015/2016
3754079,2,2015-10-03,36,37,6,1,2015/2016
3754080,2,2016-02-06,38,23,1,0,2015/2016
3754081,2,2016-03-06,27,39,1,0,2015/2016
3754082,2,2015-11-01,29,41,6,2,2015/2016
3754083,2,2015-08-29,33,31,1,2,2015/2016
3754084,2,2016-01-23,27,59,0,0,2015/2016
3754085,2,2015-12-05,26,22,0,3,2015/2016
3754086,2,2016-04-20,40,23,3,1,2015/2016
3754087,2,2016-04-02,24,38,1,1,2015/2016
3754088,2,2016-01-12,37,39,3,3,2015/2016
3754089,2,2016-02-02,31,28,1,2,2015/2016
3754090,2,2015-10-31,37,30,0,0,2015/2016
3754091,2,2015-10-24,30,23,0,2,2015/2016
3754092,2,2016-05-02,33,38,2,2,2015/2016
3754093,2,2015-11-29,38,33,0,0,2015/2016
3754094,2,2016-02-02,39,30,3,0,2015/2016
3754095,2,2016-02-02,41,36,0,1,2015/2016
3754096,2,2015-12-12,40,30,0,0,2015/2016
3754097,2,2015-08-08,39,38,1,0,2015/2016
3754098,2,2015-10-31,33,24,1,3,2015/2016
3754099,2,2015-10-03,31,27,2,0,2015/2016
3754100,2,2016-03-20,37,41,1,1,2015/2016
3754101,2,2016-01-02,56,25,1,0,2015/2016
3754102,2,2015-10-18,37,56,6,2,2015/2016
3754103,2,2016-02-03,23,33,0,0,2015/2016
3754104,2,2015-08-22,56,30,1,1,2015/2016
3754105,2,2015-09-28,27,29,2,3,2015/2016
3754106,2,2015-09-13,22,59,3,2,2015/2016
3754107,2,2015-08-14,59,39,0,1,2015/2016
3754108,2,2016-05-07,41,33,3,2,2015/2016
3754109,2,2015-11-22,38,40,4,1,2015/2016
3754110,2,2016-01-23,40,36,2,2,2015/2016
3754111,2,2016-01-24,1,33,0,1,2015/2016
3754112,2,2015-08-09,37,25,2,2,2015/2016
3754113,2,2015-12-05,25,59,1,1,2015/2016
3754114,2,2016-01-03,31,33,0,3,2015/2016
3754115,2,2015-10-17,33,59,2,0,2015/2016
3754116,2,2016-04-09,26,33,1,0,2015/2016
3754117,2,2015-12-13,59,1,0,2,2015/2016
3754118,2,2016-04-02,1,23,4,0,2015/2016
3754119,2,2015-10-25,41,37,3,0,2015/2016
3754120,2,2016-02-06,25,40,1,0,2015/2016
3754121,2,2016-02-27,23,28,0,0,2015/2016
3754122,2,2016-01-02,27,30,2,1,2015/2016
3754123,2,2016-05-15,29,56,3,0,2015/2016
3754124,2,2016-03-20,36,39,0,1,2015/2016
3754125,2,2016-01-16,33,29,3,3,2015/2016
3754126,2,2015-10-24,1,29,2,1,2015/2016
3754127,2,2016-02-06,30,29,0,3,2015/2016
3754128,2,2015-08-08,28,59,0,1,2015/2016
3754129,2,2015-08-24,1,24,0,0,2015/2016
3754130,2,2015-12-28,56,59,2,0,2015/2016
3754131,2,2015-08-22,40,28,3,4,2015/2016
3754132,2,2016-04-30,30,41,1,1,2015/2016
3754133,2,2015-10-24,56,27,0,1,2015/2016
3754134,2,2016-05-10,40,39,3,2,2015/2016
3754135,2,2015-12-05,30,36,2,0,2015/2016
3754136,2,2015-12-19,37,59,1,1,2015/2016
3754137,2,2016-04-16,29,25,1,1,2015/2016
3754138,2,2015-08-08,56,31,1,3,2015/2016
3754139,2,2016-02-13,26,25,0,1,2015/2016
3754140,2,2016-01-03,29,38,1,1,2015/2016
3754141,2,2015-08-09,1,40,0,2,2015/2016
3754142,2,2016-01-13,36,29,0,0,2015/2016
3754143,2,2015-12-06,37,24,2,0,2015/2016
3754144,2,2016-04-02,28,36,0,4,2015/2016
3754145,2,2015-08-10,27,36,0,3,2015/2016
3754146,2,2015-09-19,30,22,2,2,2015/2016
3754147,2,2016-02-14,36,38,1,2,2015/2016
3754148,2,2015-09-13,41,38,0,1,2015/2016
3754149,2,2016-05-15,26,36,1,1,2015/2016
3754150,2,2015-11-28,41,30,2,0,2015/2016
3754151,2,2016-03-05,26,56,1,0,2015/2016
3754152,2,2016-04-10,41,22,0,2,2015/2016
3754153,2,2015-12-19,30,31,1,2,2015/2016
3754154,2,2016-04-23,24,37,2,2,2015/2016
3754155,2,2016-04-16,27,23,0,1,2015/2016
3754156,2,2015-11-07,22,23,2,1,2015/2016
3754157,2,2015-11-28,28,29,3,3,2015/2016
3754158,2,2016-05-07,40,26,1,4,2015/2016
3754159,2,2016-05-17,39,28,3,1,2015/2016
3754160,2,2015-12-05,1,41,3,1,2015/2016
3754161,2,2016-01-18,26,23,1,0,2015/2016
3754162,2,2015-12-12,28,39,2,1,2015/2016
3754163,2,2016-01-24,29,26,1,2,2015/2016
3754164,2,2016-03-05,25,41,1,1,2015/2016
3754165,2,2016-05-01,39,22,1,1,2015/2016
3754166,2,2015-12-19,29,22,2,3,2015/2016
3754167,2,2015-10-31,36,56,2,1,2015/2016
3754168,2,2016-01-16,25,27,3,0,2015/2016
3754169,2,2015-09-19,28,41,2,0,2015/2016
3754170,2,2016-04-30,37,31,1,0,2015/2016
3754171,2,2015-10-04,1,39,3,0,2015/2016
3754172,2,2016-04-16,56,41,0,3,2015/2016
3754173,2,2015-12-28,1,28,2,0,2015/2016
3754174,2,2015-09-26,22,1,2,5,2015/2016
3754175,2,2016-04-02,41,27,0,0,2015/2016
3754176,2,2016-04-02,40,31,2,2,2015/2016
3754177,2,2016-03-05,37,28,1,3,2015/2016
3754178,2,2015-11-28,59,23,2,3,2015/2016
3754179,2,2016-01-23,31,38,1,3,2015/2016
3754180,2,2015-08-22,41,26,1,1,2015/2016
3754181,2,2016-03-19,31,22,0,1,2015/2016
3754182,2,2015-12-12,56,29,1,1,2015/2016
3754183,2,2016-01-13,25,23,2,0,2015/2016
3754184,2,2016-04-30,1,56,1,0,2015/2016
3754185,2,2015-11-21,23,39,1,2,2015/2016
3754186,2,2015-11-28,22,39,1,1,2015/2016
3754187,2,2016-04-18,30,38,0,4,2015/2016
3754188,2,2015-12-19,25,38,0,2,2015/2016
3754189,2,2015-08-23,23,25,0,0,2015/2016
3754190,2,2015-08-22,31,59,2,1,2015/2016
3754191,2,2015-11-01,25,28,2,0,2015/2016
3754192,2,2016-04-30,27,40,0,3,2015/2016
3754193,2,2015-10-17,36,28,5,1,2015/2016
3754194,2,2015-11-07,40,29,1,1,2015/2016
3754195,2,2015-12-28,27,37,1,0,2015/2016
3754196,2,2016-03-12,30,25,1,2,2015/2016
3754197,2,2015-09-26,38,36,4,1,2015/2016
3754198,2,2015-10-17,38,24,0,0,2015/2016
3754199,2,2016-05-15,30,40,2,1,2015/2016
3754200,2,2016-01-23,39,25,0,1,2015/2016
3754201,2,2016-02-02,1,25,0,0,2015/2016
3754202,2,2016-01-17,30,1,0,0,2015/2016
3754203,2,2015-08-15,40,22,1,2,2015/2016
3754204,2,2015-08-29,59,41,2,2,2015/2016
3754205,2,2015-08-29,37,1,0,1,2015/2016
3754206,2,2016-04-19,37,36,1,1,2015/2016
3754207,2,2016-05-11,56,23,4,2,2015/2016
3754208,2,2015-11-21,36,24,1,4,2015/2016
3754209,2,2016-04-10,38,39,3,0,2015/2016
3754210,2,2016-05-07,56,39,0,1,2015/2016
3754211,2,2015-11-21,37,22,0,3,2015/2016
3754212,2,2015-09-26,24,59,3,2,2015/2016
3754213,2,2015-09-12,23,26,1,0,2015/2016
3754214,2,2016-02-14,59,24,0,6,2015/2016
3754215,2,2015-12-05,27,38,1,1,2015/2016
3754216,2,2016-04-17,28,24,1,2,2015/2016
3754217,2,2015-09-19,33,1,2,0,2015/2016
3754218,2,2015-12-12,31,25,1,0,2015/2016
3754219,2,2015-12-19,27,28,1,2,2015/2016
3754220,2,2016-03-06,31,24,1,2,2015/2016
3754221,2,2015-08-30,26,39,2,1,2015/2016
3754222,2,2015-09-20,38,31,1,0,2015/2016
3754223,2,2015-10-31,31,39,0,0,2015/2016
3754224,2,2016-03-19,26,59,1,0,2015/2016
3754225,2,2016-05-07,28,27,1,1,2015/2016
3754226,2,2015-12-30,41,24,0,1,2015/2016
3754227,2,2016-04-17,22,40,2,2,2015/2016
3754228,2,2016-04-24,22,26,4,0,2015/2016
3754229,2,2016-05-15,33,22,1,1,2015/2016
3754230,2,2015-10-25,24,25,1,1,2015/2016
3754231,2,2016-03-01,22,27,2,2,2015/2016
3754232,2,2016-03-02,39,23,1,0,2015/2016
3754233,2,2015-08-23,29,36,0,2,2015/2016
3754234,2,2015-10-25,28,38,1,5,2015/2016
3754235,2,2015-11-29,40,27,1,1,2015/2016
3754236,2,2016-02-27,27,31,3,2,2015/2016
3754237,2,2015-08-08,22,41,4,2,2015/2016
3754238,2,2015-11-07,28,37,0,1,2015/2016
3754239,2,2016-02-28,39,1,3,2,2015/2016
3754240,2,2015-09-12,1,30,2,0,2015/2016
3754241,2,2016-04-09,40,1,3,3,2015/2016
3754242,2,2016-04-23,28,33,1,4,2015/2016
3754243,2,2016-04-02,56,37,3,2,2015/2016
3754244,2,2016-02-13,56,40,2,2,2015/2016
3754245,2,2015-10-17,27,41,1,0,2015/2016
3754246,2,2015-08-29,36,23,2,0,2015/2016
3754247,2,2015-11-21,25,30,0,1,2015/2016
3754248,2,2015-12-26,28,31,0,0,2015/2016
3754249,2,2016-03-05,36,59,4,0,2015/2016
3754250,2,2016-01-16,59,22,1,1,2015/2016
3754251,2,2016-01-02,40,24,2,0,2015/2016
3754252,2,2016-02-03,29,37,3,0,2015/2016
3754253,2,2016-02-07,28,1,0,2,2015/2016
3754254,2,2015-08-22,39,37,0,0,2015/2016
3754255,2,2015-12-13,24,27,2,2,2015/2016
3754256,2,2015-10-17,29,39,0,3,2015/2016
3754257,2,2015-09-12,31,36,0,1,2015/2016
3754258,2,2015-11-08,59,36,0,0,2015/2016
3754259,2,2015-12-20,26,40,0,0,2015/2016
3754260,2,2016-01-16,36,31,4,0,2015/2016
3754261,2,2016-02-14,1,22,2,1,2015/2016
3754262,2,2016-04-09,59,28,1,2,2015/2016
3754263,2,2015-10-24,22,31,1,0,2015/2016
3754264,2,2016-02-13,33,37,5,1,2015/2016
3754265,2,2015-11-08,1,38,1,1,2015/2016
3754266,2,2015-09-27,23,31,0,1,2015/2016
3754267,2,2015-08-15,23,27,0,0,2015/2016
3754268,2,2015-08-29,38,29,0,0,2015/2016
3754269,2,2015-10-19,26,30,0,1,2015/2016
3754270,2,2015-08-15,38,30,2,2,2015/2016
3754271,2,2016-01-23,23,37,2,1,2015/2016
3754272,2,2016-04-02,30,26,2,2,2015/2016
3754273,2,2015-10-31,23,40,2,0,2015/2016
3754274,2,2016-02-13,28,30,1,3,2015/2016
3754275,2,2016-02-02,22,24,2,0,2015/2016
3754276,2,2015-12-13,38,37,1,2,2015/2016
3754277,2,2016-03-05,29,40,2,3,2015/2016
3754278,2,2015-10-03,28,23,1,1,2015/2016
3754279,2,2015-12-26,26,27,1,0,2015/2016
3754280,2,2016-03-01,56,33,1,2,2015/2016
3754281,2,2016-02-07,33,39,1,1,2015/2016
3754282,2,2016-04-23,59,25,2,4,2015/2016
3754283,2,2015-11-21,29,59,4,0,2015/2016
3754284,2,2016-04-21,1,27,2,0,2015/2016
3754285,2,2015-12-26,59,40,1,1,2015/2016
3754286,2,2015-12-05,23,56,2,0,2015/2016
3754287,2,2015-12-26,33,23,2,2,2015/2016
3754288,2,2015-10-24,40,33,2,1,2015/2016
3754289,2,2016-03-05,23,22,0,1,2015/2016
3754290,2,2016-02-06,36,22,1,3,2015/2016
3754291,2,2015-12-28,23,38,1,2,2015/2016
3754292,2,2016-02-06,37,27,1,0,2015/2016
3754293,2,2015-11-07,30,33,1,0,2015/2016
3754294,2,2016-04-20,24,29,4,0,2015/2016
3754295,2,2016-04-16,39,59,1,0,2015/2016
3754296,2,2015-12-21,1,36,2,1,2015/2016
3754297,2,2015-11-07,39,27,2,0,2015/2016
3754298,2,2015-09-19,26,29,0,0,2015/2016
3754299,2,2016-04-03,39,29,1,0,2015/2016
3754300,2,2015-08-08,29,23,2,2,2015/2016
3754301,2,2015-11-21,27,1,2,1,2015/2016
3754302,2,2015-10-17,25,22,2,2,2015/2016
3754303,2,2016-02-06,26,31,1,1,2015/2016
3754304,2,2015-11-28,31,37,5,1,2015/2016
3754305,2,2016-01-13,24,1,3,3,2015/2016
3754306,2,2016-02-06,59,56,2,0,2015/2016
3754307,2,2016-04-23,36,30,4,0,2015/2016
3754308,2,2016-05-15,23,41,2,2,2015/2016
3754309,2,2015-12-26,25,1,4,0,2015/2016
3754310,2,2016-04-20,39,31,2,0,2015/2016
3754311,2,2015-11-07,56,26,1,0,2015/2016
3754312,2,2015-08-16,31,1,1,2,2015/2016
3754313,2,2016-03-12,56,36,0,0,2015/2016
3754314,2,2016-05-08,36,1,2,2,2015/2016
3754315,2,2015-09-12,56,28,3,1,2015/2016
3754316,2,2016-02-06,24,41,2,2,2015/2016
3754317,2,2016-02-02,56,38,0,3,2015/2016
3754318,2,2016-03-05,38,1,2,2,2015/2016
3754319,2,2016-01-02,39,26,2,1,2015/2016
3754320,2,2016-05-01,25,36,4,2,2015/2016
3754321,2,2016-02-27,30,59,2,1,2015/2016
3754322,2,2016-04-16,33,36,0,3,2015/2016
3754323,2,2015-09-26,40,56,2,2,2015/2016
3754324,2,2016-02-28,38,26,2,1,2015/2016
3754325,2,2015-09-12,27,25,0,0,2015/2016
3754326,2,2015-12-28,31,26,0,0,2015/2016
3754327,2,2016-03-01,59,29,1,3,2015/2016
3754328,2,2015-12-12,36,26,2,1,2015/2016
3754329,2,2015-09-14,40,37,2,0,2015/2016
3754330,2,2015-10-03,59,30,0,1,2015/2016
3754331,2,2016-02-27,40,41,1,0,2015/2016
3754332,2,2016-04-25,38,27,1,1,2015/2016
3754333,2,2016-05-15,37,38,5,1,2015/2016
3754334,2,2016-03-01,28,25,2,0,2015/2016
3754335,2,2015-10-03,56,22,1,2,2015/2016
3754336,2,2015-09-12,29,33,3,1,2015/2016
3754337,2,2015-08-30,25,56,3,0,2015/2016
3754338,2,2016-01-16,37,40,2,1,2015/2016
3754339,2,2015-09-26,30,28,2,1,2015/2016
3754340,2,2016-02-02,27,26,1,1,2015/2016
3754341,2,2016-01-23,22,30,3,0,2015/2016
3754342,2,2016-05-08,24,23,2,0,2015/2016
3754343,2,2015-12-26,24,22,1,0,2015/2016
3754344,2,2015-08-15,26,37,2,0,2015/2016
3754345,2,2016-01-17,24,39,0,1,2015/2016
3754346,2,2016-01-02,23,36,1,2,2015/2016
3754347,2,2015-12-05,39,40,0,0,2015/2016
3754348,2,2016-01-23,56,24,4,5,2015/2016
3754349,2,2016-03-02,40,38,1,0,2015/2016
3754350,2,2016-02-13,29,27,0,1,2015/2016
3754351,2,2015-11-08,24,31,1,2,2015/2016
3764230,37,2020-09-06,749,972,1,1,2020/2021
3764231,37,2020-09-06,965,969,2,0,2020/2021
3764232,37,2020-09-06,1475,971,1,1,2020/2021
3764233,37,2020-09-06,968,974,6,1,2020/2021
3764234,37,2020-09-05,2647,746,0,2,2020/2021
3764235,37,2020-09-13,971,973,9,0,2020/2021
3764236,37,2020-09-13,974,2647,3,1,2020/2021
3764237,37,2020-09-13,969,1475,2,5,2020/2021
3764238,37,2020-09-12,972,968,1,9,2020/2021
3764239,37,2020-09-13,967,749,1,0,2020/2021
3764240,37,2020-09-06,973,967,0,4,2020/2021
3764241,37,2020-09-13,746,965,0,0,2020/2021
3764440,11,2021-02-24,217,1042,3,0,2020/2021
3764661,11,2021-01-06,215,217,2,3,2020/2021
3773369,11,2021-03-15,217,902,4,1,2020/2021
3773372,11,2021-05-08,217,212,0,0,2020/2021
3773377,11,2020-12-19,217,207,2,2,2020/2021
3773386,11,2020-10-31,206,217,1,1,2020/2021
3773387,11,2021-05-11,221,217,3,3,2020/2021
3773403,11,2021-01-31,217,215,2,1,2020/2021
3773415,11,2021-02-21,217,552,1,1,2020/2021
3773428,11,2020-12-05,552,217,2,1,2020/2021
3773457,11,2021-05-16,217,209,1,2,2020/2021
3773466,11,2020-10-01,209,217,0,3,2020/2021
3773474,11,2021-04-05,217,901,1,0,2020/2021
3773477,11,2020-11-07,217,218,5,2,2020/2021
3773497,11,2021-04-10,220,217,2,1,2020/2021
3773523,11,2020-12-16,217,210,2,1,2020/2021
3773526,11,2021-02-13,217,206,5,1,2020/2021
3773547,11,2020-11-29,217,422,4,0,2020/2021
3773552,11,2021-01-03,902,217,0,1,2020/2021
3773565,11,2021-01-09,1049,217,0,4,2020/2021
3773571,11,2020-12-22,901,217,0,3,2020/2021
3773585,11,2020-10-24,217,220,1,3,2020/2021
3773586,11,2021-04-29,217,1049,1,2,2020/2021
3773587,11,2020-10-17,216,217,1,0,2020/2021
3773593,11,2020-09-27,217,222,4,0,2020/2021
3773597,11,2021-03-21,210,217,1,6,2020/2021
3773625,11,2021-02-27,213,217,0,2,2020/2021
3773631,11,2021-02-07,218,217,2,3,2020/2021
3773656,11,2020-11-21,212,217,1,0,2020/2021
3773660,11,2020-12-13,217,221,1,0,2020/2021
3773661,11,2021-04-22,217,216,5,2,2020/2021
3773665,11,2021-03-06,422,217,0,2,2020/2021
3773672,11,2020-10-04,217,213,1,1,2020/2021
3773689,11,2021-04-25,222,217,1,2,2020/2021
3773695,11,2021-05-02,207,217,2,3,2020/2021
3775540,37,2021-04-24,2647,973,2,2,2020/2021
3775541,37,2021-03-07,1475,2647,3,0,2020/2021
3775542,37,2021-01-17,967,973,4,0,2020/2021
3775543,37,2020-10-11,965,968,0,5,2020/2021
3775544,37,2021-05-02,2647,972,0,0,2020/2021
3775545,37,2020-10-04,746,749,4,1,2020/2021
3775546,37,2021-03-21,749,973,1,1,2020/2021
3775547,37,2021-02-28,969,746,0,4,2020/2021
3775548,37,2021-02-10,971,968,3,0,2020/2021
3775549,37,2021-05-09,969,749,0,1,2020/2021
3775550,37,2021-03-17,967,971,0,3,2020/2021
3775551,37,2020-11-08,1475,968,1,0,2020/2021
3775552,37,2021-02-28,749,967,2,3,2020/2021
3775553,37,2020-11-08,969,972,1,2,2020/2021
3775554,37,2020-11-14,967,974,1,1,2020/2021
3775555,37,2021-05-05,749,971,0,2,2020/2021
3775556,37,2020-11-08,965,2647,0,2,2020/2021
3775557,37,2021-04-25,968,965,2,0,2020/2021
3775558,37,2020-12-13,974,1475,1,2,2020/2021
3775559,37,2020-12-20,968,967,4,0,2020/2021
3775560,37,2021-05-09,968,2647,0,0,2020/2021
3775561,37,2020-10-18,972,1475,2,4,2020/2021
3775562,37,2020-10-04,1475,965,3,0,2020/2021
3775563,37,2021-05-09,1475,967,2,0,2020/2021
3775564,37,2021-03-27,746,974,1,0,2020/2021
3775565,37,2021-04-04,971,969,6,0,2020/2021
3775566,37,2020-12-05,2647,1475,0,2,2020/2021
3775567,37,2021-01-17,971,1475,2,1,2020/2021
3775568,37,2021-04-28,969,2647,1,1,2020/2021
3775569,37,2021-04-04,973,968,0,4,2020/2021
3775570,37,2021-03-28,965,967,0,5,2020/2021
